X,Y,Z,facies,density,porosity,permeability
97,25,193,2,2.129374,0.3086,4354.918181
97,25,192,2,2.162608,0.2912,4054.431805
97,25,191,2,2.17063,0.287,4065.743721
97,25,190,2,2.140834,0.3026,3601.637504
97,25,189,2,2.139688,0.3032,3608.859712
97,25,188,2,2.184382,0.2798,3616.512746
97,25,187,2,2.230222,0.2558,2445.85102
97,25,186,2,2.218762,0.2618,2460.08436
97,25,185,2,2.204819,0.2691,1917.564584
97,25,184,2,2.121734,0.3126,3951.754896
97,25,183,2,2.233087,0.2543,2097.731984
97,25,182,2,2.25085,0.245,2734.701948
97,25,181,2,2.24321,0.249,2303.350344
97,25,180,2,2.278927,0.2303,1662.991387
97,25,179,2,2.226593,0.2577,1861.315526
97,25,178,2,2.263265,0.2385,1756.871509
97,25,177,2,2.250659,0.2451,2367.227514
97,25,176,2,2.200617,0.2713,2733.442861
97,25,175,2,2.169484,0.2876,3310.701305
97,25,174,3,2.371381,0.0532,9.638423
97,25,173,3,2.358104,0.0623,10.924964
97,25,172,3,2.365983,0.0569,11.408275
97,25,171,2,2.259445,0.2405,2458.102565
97,25,170,2,2.200426,0.2714,4012.915362
97,25,169,2,2.169675,0.2875,3521.761975
97,25,168,2,2.154204,0.2956,3615.680109
97,25,167,2,2.175787,0.2843,2493.216544
97,25,166,2,2.201954,0.2706,1654.055204
97,25,165,2,2.226402,0.2578,1784.144395
97,25,164,2,2.262501,0.2389,1725.12274
97,25,163,2,2.312734,0.2126,1681.395962
97,25,162,2,2.23748,0.252,1475.706533
97,25,161,2,2.251614,0.2446,1300.169578
97,25,160,2,2.269186,0.2354,2123.782315
97,25,159,2,2.26231,0.239,1157.177551
97,25,158,2,2.285421,0.2269,1468.588084
97,25,157,2,2.273579,0.2331,1416.543775
97,25,156,3,2.366566,0.0565,8.179712
97,25,155,3,2.37284,0.0522,6.381459
97,25,154,3,2.374445,0.0511,5.504362
97,25,153,1,2.193976,0.2738,2422.925161
97,25,152,1,2.21782,0.2613,2493.273953
97,25,151,1,2.19989,0.2707,3013.699874
97,25,150,1,2.174138,0.2842,2956.10598
97,25,149,1,2.158306,0.2925,3808.377582
97,25,148,1,2.180815,0.2807,3037.03642
97,25,147,1,2.19741,0.272,2827.613197
97,25,146,1,2.195121,0.2732,3042.846189
97,25,145,1,2.189208,0.2763,3097.561944
97,25,144,1,2.205803,0.2676,2983.115028
97,25,143,1,2.191687,0.275,2738.230477
97,25,142,1,2.164983,0.289,3125.143759
97,25,141,1,2.172612,0.285,3926.720593
97,25,140,3,2.351393,0.0669,11.391476
97,25,139,3,2.348037,0.0692,10.944855
97,25,138,2,2.151339,0.2971,2863.057037
97,25,137,2,2.238053,0.2517,2946.388427
97,25,136,2,2.168338,0.2882,3387.583431
97,25,135,2,2.185146,0.2794,2460.650881
97,25,134,2,2.177124,0.2836,2326.85864
97,25,133,2,2.205965,0.2685,1803.474475
97,25,132,2,2.219144,0.2616,2334.801695
97,25,131,2,2.23748,0.252,1656.990429
97,25,130,2,2.255052,0.2428,1790.564624
97,25,129,3,2.352268,0.0663,10.923706
97,25,128,3,2.361606,0.0599,10.442152
97,25,127,0,2.362368,0.0746,38.578914
97,25,126,0,2.354953,0.0796,23.003292
97,25,125,0,2.378681,0.0636,19.824854
97,25,124,0,2.346648,0.0852,23.041991
97,25,123,0,2.351839,0.0817,33.664332
97,25,122,0,2.343534,0.0873,29.14607
97,25,121,0,2.355398,0.0793,12.64649
97,25,120,0,2.357326,0.078,23.718652
97,25,119,0,2.351097,0.0822,26.396114
97,25,118,0,2.371266,0.0686,10.267152
97,25,117,0,2.362368,0.0746,22.368662
97,25,116,0,2.363851,0.0736,13.217216
97,25,115,0,2.384762,0.0595,12.443713
97,25,114,0,2.380164,0.0626,12.566953
97,25,113,0,2.388469,0.057,4.825708
97,25,112,0,2.392325,0.0544,5.254314
97,25,111,0,2.393659,0.0535,7.647016
97,25,110,0,2.402854,0.0473,6.943285
97,25,109,0,2.388914,0.0567,9.213105
97,25,108,0,2.379571,0.063,5.246009
97,25,107,0,2.393363,0.0537,4.387155
97,25,106,0,2.394846,0.0527,5.770255
97,25,105,0,2.407748,0.044,2.615158
97,25,104,0,2.395291,0.0524,3.619553
97,25,103,0,2.409824,0.0426,1.247326
97,25,102,0,2.4119,0.0412,1.966428
97,25,101,0,2.409083,0.0431,2.029579
97,25,100,0,2.412049,0.0411,1.521914
97,25,99,0,2.418426,0.0368,2.195862
97,25,98,0,2.397664,0.0508,4.078599
97,25,97,0,2.395736,0.0521,7.990722
97,25,96,0,2.414422,0.0395,1.9802
97,25,95,0,2.405227,0.0457,4.145673
97,25,94,0,2.414422,0.0395,2.064638
97,25,93,0,2.406265,0.045,1.797856
97,25,92,0,2.419612,0.036,3.375725
97,25,91,0,2.418426,0.0368,2.671081
97,25,90,0,2.41279,0.0406,4.284814
97,25,89,0,2.395291,0.0524,6.369099
97,25,88,0,2.401519,0.0482,2.2333
97,25,87,0,2.396477,0.0516,1.673308
97,25,86,0,2.394253,0.0531,3.810597
97,25,85,0,2.37705,0.0647,4.345853
97,25,84,0,2.382834,0.0608,2.661785
97,25,83,0,2.372601,0.0677,2.640365
97,25,82,0,2.348131,0.0842,5.796182
97,25,81,0,2.373491,0.0671,4.879114
97,25,80,0,2.331818,0.0952,5.330611
63,45,199,0,2.379571,0.063,28.472788
63,45,198,0,2.379126,0.0633,67.845336
63,45,197,0,2.362665,0.0744,29.674267
63,45,196,0,2.326183,0.099,46.756285
63,45,195,0,2.313133,0.1078,12.820944
63,45,194,0,2.32559,0.0994,19.460769
63,45,193,1,2.165555,0.2887,3212.4768
63,45,192,1,2.18215,0.28,3589.632594
63,45,191,1,2.187873,0.277,3189.260544
63,45,190,1,2.183676,0.2792,2897.877347
63,45,189,3,2.349934,0.0679,16.273089
63,45,188,0,2.324255,0.1003,30.675383
63,45,187,0,2.321882,0.1019,22.022671
63,45,186,0,2.295485,0.1197,29.429305
63,45,185,0,2.299934,0.1167,20.27636
63,45,184,0,2.347538,0.0846,18.869048
63,45,183,0,2.341013,0.089,22.036367
63,45,182,0,2.332708,0.0946,23.048358
63,45,181,0,2.364296,0.0733,41.582443
63,45,180,0,2.342941,0.0877,33.77925
63,45,179,0,2.361627,0.0751,61.002832
63,45,178,0,2.324107,0.1004,13.191069
63,45,177,0,2.327221,0.0983,38.578914
63,45,176,0,2.324255,0.1003,61.188527
63,45,175,0,2.31076,0.1094,25.745421
63,45,174,0,2.332263,0.0949,28.997463
63,45,173,0,2.335674,0.0926,38.397239
63,45,172,0,2.330335,0.0962,44.207912
63,45,171,2,2.198134,0.2726,1649.263319
63,45,170,2,2.234424,0.2536,2020.272722
63,45,169,2,2.20501,0.269,2218.145345
63,45,168,2,2.210931,0.2659,3439.933128
63,45,167,2,2.179989,0.2821,3212.180934
63,45,166,2,2.184573,0.2797,1942.227057
63,45,165,2,2.20692,0.268,2945.777902
63,45,164,2,2.215897,0.2633,2763.185238
63,45,163,2,2.165091,0.2899,2317.18122
63,45,162,2,2.211122,0.2658,2326.644338
63,45,161,2,2.213414,0.2646,1453.717438
63,45,160,2,2.173686,0.2854,2833.022345
63,45,159,2,2.217234,0.2626,1752.265862
63,45,158,2,2.251423,0.2447,1662.570231
63,45,157,2,2.265748,0.2372,2096.717886
63,45,156,2,2.266321,0.2369,1346.23228
63,45,155,2,2.304521,0.2169,1249.280612
63,45,154,2,2.271287,0.2343,1656.685229
63,45,153,3,2.353727,0.0653,8.306996
63,45,152,3,2.355624,0.064,9.637336
63,45,151,3,2.356791,0.0632,10.266916
63,45,150,0,2.323217,0.101,30.325642
63,45,149,0,2.36311,0.0741,60.966323
63,45,148,0,2.354508,0.0799,20.117314
63,45,147,2,2.240536,0.2504,2219.320373
63,45,146,2,2.238817,0.2513,1924.331992
63,45,145,2,2.18591,0.279,3565.660582
63,45,144,2,2.323239,0.2071,2127.943046
63,45,143,2,2.225829,0.2581,3221.736371
63,45,142,2,2.240154,0.2506,2024.230666
63,45,141,2,2.238053,0.2517,2096.91101
63,45,140,2,2.255052,0.2428,2462.918268
63,45,139,2,2.206729,0.2681,2238.205713
63,45,138,2,2.165091,0.2899,3372.795424
63,45,137,2,2.216852,0.2628,2843.806221
63,45,136,2,2.236907,0.2523,2692.216614
63,45,135,2,2.237098,0.2522,2127.306171
63,45,134,2,2.19546,0.274,3090.651236
63,45,133,2,2.192977,0.2753,3630.195382
63,45,132,2,2.211695,0.2655,3281.859617
63,45,131,2,2.154968,0.2952,3088.872627
63,45,130,2,2.200999,0.2711,1793.700792
63,45,129,3,2.353873,0.0652,13.734094
63,45,128,3,2.344536,0.0716,14.337387
63,45,127,3,2.350809,0.0673,17.341234
63,45,126,0,2.335229,0.0929,29.325134
63,45,125,0,2.36044,0.0759,23.840206
63,45,124,0,2.346648,0.0852,28.705823
63,45,123,0,2.325738,0.0993,51.172897
63,45,122,0,2.329742,0.0966,29.666752
63,45,121,0,2.348131,0.0842,14.626149
63,45,120,0,2.33953,0.09,51.930201
63,45,119,2,2.266703,0.2367,3224.185348
63,45,118,2,2.246457,0.2473,4438.947412
63,45,117,2,2.264411,0.2379,3634.20984
63,45,116,2,2.247603,0.2467,3816.893128
63,45,115,3,2.372694,0.0523,7.739858
63,45,114,3,2.37853,0.0483,6.974964
63,45,113,3,2.366129,0.0568,6.309879
63,45,112,0,2.395143,0.0525,2.413715
63,45,111,0,2.404782,0.046,1.982526
63,45,110,0,2.401964,0.0479,1.313016
63,45,109,0,2.373046,0.0674,2.474657
63,45,108,0,2.409528,0.0428,2.228856
63,45,107,0,2.401668,0.0481,1.665386
63,45,106,0,2.409676,0.0427,2.509025
63,45,105,0,2.397664,0.0508,1.964993
63,45,104,0,2.425544,0.032,1.34283
63,45,103,0,2.385503,0.059,1.708752
63,45,102,0,2.417239,0.0376,1.088584
63,45,101,0,2.40404,0.0465,1.6171
63,45,100,0,2.410862,0.0419,1.218103
63,45,99,1,2.18978,0.276,4978.860979
63,45,98,3,2.37853,0.0483,3.841652
63,45,97,3,2.376925,0.0494,5.362101
63,45,96,0,2.409379,0.0429,3.042475
63,45,95,0,2.376308,0.0652,3.891123
63,45,94,0,2.392177,0.0545,3.443531
63,45,93,0,2.396181,0.0518,5.818299
63,45,92,0,2.409528,0.0428,3.527248
63,45,91,0,2.390249,0.0558,2.777807
63,45,90,1,2.234034,0.2528,3436.449768
63,45,89,1,2.229837,0.255,2792.993982
63,45,88,1,2.220872,0.2597,3147.603358
63,45,87,1,2.209809,0.2655,3687.992252
63,45,86,1,2.203323,0.2689,4343.101709
63,45,85,1,2.154301,0.2946,4540.566075
63,45,84,1,2.19493,0.2733,4057.980913
63,45,83,1,2.218202,0.2611,3741.795083
63,45,82,1,2.181196,0.2805,4737.835743
63,45,81,1,2.182341,0.2799,4727.37441
63,45,80,3,2.374299,0.0512,5.408128
103,45,199,0,2.42154,0.0347,10.307895
103,45,198,0,2.394104,0.0532,12.900603
103,45,197,0,2.402113,0.0478,15.214581
103,45,196,0,2.401964,0.0479,3.749195
103,45,195,0,2.412642,0.0407,6.74803
103,45,194,0,2.406413,0.0449,28.730951
103,45,193,0,2.385503,0.059,11.63215
103,45,192,0,2.394401,0.053,20.320295
103,45,191,0,2.416053,0.0384,7.967223
103,45,190,0,2.407007,0.0445,7.044367
103,45,189,0,2.380461,0.0624,26.012375
103,45,188,0,2.35436,0.08,23.516355
103,45,187,0,2.371563,0.0684,24.042521
103,45,186,0,2.362072,0.0748,30.089156
103,45,185,0,2.366521,0.0718,30.583698
103,45,184,0,2.372749,0.0676,29.034878
103,45,183,0,2.360144,0.0761,73.44124
103,45,182,0,2.333746,0.0939,79.115213
103,45,181,0,2.361182,0.0754,79.075146
103,45,180,0,2.35525,0.0794,16.77722
103,45,179,0,2.336861,0.0918,28.560776
103,45,178,0,2.35436,0.08,71.208199
103,45,177,0,2.333746,0.0939,65.322079
103,45,176,0,2.316099,0.1058,25.391011
103,45,175,0,2.366224,0.072,15.374111
103,45,174,0,2.372898,0.0675,23.037747
103,45,173,0,2.342199,0.0882,17.972562
103,45,172,0,2.364296,0.0733,29.253646
103,45,171,0,2.354953,0.0796,25.954341
103,45,170,0,2.377643,0.0643,11.231817
103,45,169,0,2.36044,0.0759,12.694044
103,45,168,0,2.39099,0.0553,29.142043
103,45,167,0,2.394698,0.0528,13.398618
103,45,166,0,2.380164,0.0626,5.204164
103,45,165,0,2.380016,0.0627,9.213062
103,45,164,0,2.392028,0.0546,9.034705
103,45,163,0,2.415311,0.0389,10.377673
103,45,162,0,2.411307,0.0416,9.210962
103,45,161,0,2.392028,0.0546,5.821019
103,45,160,0,2.386096,0.0586,12.014066
103,45,159,0,2.374825,0.0662,8.883886
103,45,158,0,2.394846,0.0527,30.545694
103,45,157,0,2.360885,0.0756,7.760559
103,45,156,0,2.395884,0.052,7.590651
103,45,155,2,2.281983,0.2287,2220.496025
103,45,154,2,2.285039,0.2271,1262.26343
103,45,153,2,2.315217,0.2113,2031.280971
103,45,152,2,2.343103,0.1967,1303.977206
103,45,151,2,2.179989,0.2821,1936.689509
103,45,150,2,2.175596,0.2844,2217.889986
103,45,149,2,2.227166,0.2574,1899.109473
103,45,148,2,2.252187,0.2443,1755.537052
103,45,147,2,2.251041,0.2449,1657.562833
103,45,146,3,2.356208,0.0636,9.637469
103,45,145,3,2.358834,0.0618,11.098135
103,45,144,1,2.18463,0.2787,2568.502543
103,45,143,1,2.19989,0.2707,2617.640491
103,45,142,1,2.195121,0.2732,2638.153128
103,45,141,1,2.209809,0.2655,2908.841114
103,45,140,1,2.186537,0.2777,2975.842898
103,45,139,1,2.17452,0.284,2952.160737
103,45,138,3,2.349788,0.068,10.626249
103,45,137,3,2.351247,0.067,10.920185
103,45,136,0,2.312984,0.1079,26.04174
103,45,135,0,2.308239,0.1111,38.499049
103,45,134,0,2.336712,0.0919,23.736681
103,45,133,0,2.313281,0.1077,43.070509
103,45,132,0,2.33345,0.0941,18.343829
103,45,131,0,2.357029,0.0782,14.826546
103,45,130,0,2.397367,0.051,7.152321
103,45,129,0,2.373787,0.0669,17.980427
103,45,128,0,2.355843,0.079,11.390165
103,45,127,0,2.361478,0.0752,13.176498
103,45,126,0,2.371266,0.0686,17.525887
103,45,125,0,2.343386,0.0874,17.277862
103,45,124,0,2.35955,0.0765,38.97804
103,45,123,0,2.355398,0.0793,24.099054
103,45,122,0,2.355695,0.0791,18.860795
103,45,121,0,2.371118,0.0687,27.790733
103,45,120,0,2.375715,0.0656,18.503761
103,45,119,0,2.364296,0.0733,13.184996
103,45,118,0,2.341458,0.0887,24.060797
103,45,117,0,2.342644,0.0879,38.483982
103,45,116,0,2.375715,0.0656,35.05016
103,45,115,0,2.392473,0.0543,18.546843
103,45,114,0,2.354953,0.0796,60.806499
103,45,113,0,2.361627,0.0751,33.648832
103,45,112,0,2.377643,0.0643,26.026754
103,45,111,0,2.354953,0.0796,58.923699
103,45,110,0,2.353915,0.0803,18.541719
103,45,109,0,2.302455,0.115,43.102256
103,45,108,0,2.302307,0.1151,133.232446
103,45,107,0,2.318026,0.1045,50.464968
103,45,106,0,2.315654,0.1061,50.258555
103,45,105,0,2.28021,0.13,75.643219
103,45,104,0,2.341161,0.0889,77.708764
103,45,103,0,2.319509,0.1035,60.691797
103,45,102,0,2.296078,0.1193,73.960528
103,45,101,0,2.321141,0.1024,32.902584
103,45,100,0,2.327369,0.0982,115.308149
103,45,99,1,2.166318,0.2883,4845.180939
103,45,98,1,2.183676,0.2792,4729.443047
103,45,97,1,2.173566,0.2845,4591.662937
103,45,96,1,2.17948,0.2814,5075.630518
103,45,95,1,2.212288,0.2642,3936.950914
103,45,94,1,2.176809,0.2828,3937.132221
103,45,93,1,2.194167,0.2737,3865.27146
103,45,92,1,2.198936,0.2712,3821.378009
103,45,91,1,2.200843,0.2702,3433.681432
103,45,90,1,2.208283,0.2663,3450.960593
103,45,89,1,2.198936,0.2712,3404.70901
103,45,88,1,2.188635,0.2766,4264.322089
103,45,87,1,2.188635,0.2766,4337.80475
103,45,86,1,2.168225,0.2873,4390.864144
103,45,85,1,2.183294,0.2794,4990.568258
103,45,84,1,2.162884,0.2901,5148.965715
103,45,83,3,2.339137,0.0753,18.053026
103,45,82,3,2.332572,0.0798,22.239243
103,45,81,3,2.337095,0.0767,17.387214
103,45,80,3,2.344244,0.0718,10.923706
67,71,199,0,2.301714,0.1155,278.387672
67,71,198,0,2.301862,0.1154,295.05977
67,71,197,0,2.303641,0.1142,136.540032
67,71,196,0,2.263897,0.141,267.22064
67,71,195,0,2.252626,0.1486,307.376032
67,71,194,0,2.295188,0.1199,284.066487
67,71,193,2,2.153249,0.2961,3838.30958
67,71,192,2,2.178843,0.2827,4525.744163
67,71,191,2,2.140452,0.3028,5174.757468
67,71,190,2,2.116386,0.3154,4264.02753
67,71,189,2,2.081242,0.3338,5143.04116
67,71,188,2,2.121925,0.3125,4512.113338
67,71,187,2,2.166046,0.2894,3611.353486
67,71,186,2,2.133003,0.3067,3999.631683
67,71,185,2,2.17445,0.285,3685.785015
67,71,184,2,2.155732,0.2948,3389.065793
67,71,183,2,2.224492,0.2588,4445.186636
67,71,182,2,2.222964,0.2596,3311.23497
67,71,181,2,2.183809,0.2801,2687.50945
67,71,180,2,2.203673,0.2697,2781.634089
67,71,179,3,2.357667,0.0626,11.440105
67,71,178,3,2.368755,0.055,12.901494
67,71,177,1,2.168988,0.2869,3578.079617
67,71,176,1,2.146289,0.2988,3979.238776
67,71,175,1,2.162884,0.2901,3557.869382
67,71,174,3,2.351247,0.067,13.531003
67,71,173,0,2.348576,0.0839,71.259045
67,71,172,0,2.351394,0.082,61.212484
67,71,171,2,2.167765,0.2885,2462.351225
67,71,170,3,2.351831,0.0666,10.925467
67,71,169,1,2.177191,0.2826,3032.424522
67,71,168,1,2.16937,0.2867,3100.559001
67,71,167,1,2.179098,0.2816,3451.993744
67,71,166,1,2.204086,0.2685,2976.459654
67,71,165,1,2.191878,0.2749,2966.401964
67,71,164,1,2.188063,0.2769,2675.469473
67,71,163,1,2.170133,0.2863,3608.94281
67,71,162,1,2.177763,0.2823,3147.603358
67,71,161,1,2.189398,0.2762,3309.558027
67,71,160,1,2.173376,0.2846,2965.58243
67,71,159,1,2.181196,0.2805,3475.121553
67,71,158,1,2.179098,0.2816,3185.004131
67,71,157,1,2.184439,0.2788,3193.743253
67,71,156,1,2.212479,0.2641,2736.654679
67,71,155,1,2.200271,0.2705,2638.456874
67,71,154,1,2.191878,0.2749,2470.074203
67,71,153,1,2.204086,0.2685,2735.01681
67,71,152,1,2.195502,0.273,2424.543609
67,71,151,3,2.358834,0.0618,11.354029
67,71,150,3,2.355186,0.0643,13.767973
67,71,149,0,2.336564,0.092,38.936777
67,71,148,0,2.311798,0.1087,26.095763
67,71,147,2,2.170057,0.2873,3334.878378
67,71,146,2,2.170439,0.2871,4164.472514
67,71,145,2,2.138733,0.3037,5088.268262
67,71,144,2,2.226593,0.2577,2768.662382
67,71,143,2,2.177315,0.2835,3241.604302
67,71,142,2,2.229458,0.2562,2890.613323
67,71,141,3,2.363211,0.0588,9.636049
67,71,140,1,2.196266,0.2726,2981.810227
67,71,139,1,2.202179,0.2695,2958.625527
67,71,138,1,2.204277,0.2684,2166.306985
67,71,137,1,2.205994,0.2675,2463.996009
67,71,136,1,2.218583,0.2609,2344.606691
67,71,135,1,2.190924,0.2754,2692.030649
67,71,134,1,2.196838,0.2723,3140.364071
67,71,133,1,2.181959,0.2801,3448.021776
67,71,132,1,2.14667,0.2986,3977.773041
67,71,131,1,2.146289,0.2988,4059.382732
67,71,130,1,2.168416,0.2872,3927.715296
67,71,129,1,2.193595,0.274,3279.744406
67,71,128,1,2.179098,0.2816,3143.040665
67,71,127,3,2.36146,0.06,10.157106
67,71,126,0,2.326924,0.0985,38.512348
67,71,125,0,2.345462,0.086,157.957409
67,71,124,0,2.342793,0.0878,69.932652
67,71,123,0,2.31595,0.1059,78.312304
67,71,122,0,2.29415,0.1206,162.532419
67,71,121,0,2.310908,0.1093,143.393677
67,71,120,0,2.319954,0.1032,104.860035
67,71,119,3,2.357667,0.0626,8.283464
67,71,118,0,2.394104,0.0532,12.954779
67,71,117,0,2.394549,0.0529,8.145655
67,71,116,0,2.397515,0.0509,5.904825
67,71,115,0,2.39885,0.05,5.400078
67,71,114,0,2.393956,0.0533,5.903465
67,71,113,2,2.231941,0.2549,3978.322628
67,71,112,2,2.294207,0.2223,3611.602958
67,71,111,2,2.213796,0.2644,5247.712091
67,71,110,2,2.256771,0.2419,5071.892033
67,71,109,2,2.237671,0.2519,4955.985191
67,71,108,2,2.287713,0.2257,4000.00008
67,71,107,2,2.216852,0.2628,4001.474006
67,71,106,2,2.196988,0.2732,4457.280855
67,71,105,2,2.170439,0.2871,5087.799637
67,71,104,2,2.200617,0.2713,4438.334191
67,71,103,2,2.242828,0.2492,3344.875827
67,71,102,2,2.234233,0.2537,4238.185878
67,71,101,2,2.252951,0.2439,2728.726446
67,71,100,2,2.257917,0.2413,3226.561891
67,71,99,3,2.375612,0.0503,10.236701
67,71,98,1,2.17185,0.2854,4741.327996
67,71,97,3,2.36146,0.06,7.935239
67,71,96,3,2.365399,0.0573,5.886051
67,71,95,1,2.195502,0.273,3980.888375
67,71,94,1,2.203323,0.2689,3980.521738
67,71,93,1,2.205612,0.2677,3688.077172
67,71,92,1,2.232126,0.2538,3377.147272
67,71,91,1,2.183676,0.2792,3967.253939
67,71,90,1,2.186537,0.2777,3690.285782
67,71,89,1,2.187682,0.2771,4360.738057
67,71,88,1,2.185774,0.2781,3928.167517
67,71,87,1,2.198745,0.2713,4160.255467
67,71,86,1,2.177381,0.2825,3971.092469
67,71,85,1,2.193786,0.2739,3813.554875
67,71,84,1,2.209999,0.2654,4063.871808
67,71,83,3,2.358834,0.0618,10.262189
67,71,82,3,2.356937,0.0631,9.170056
67,71,81,3,2.359126,0.0616,9.219726
67,71,80,3,2.355186,0.0643,13.682958
103,65,199,0,2.304531,0.1136,63.091376
103,65,198,0,2.299934,0.1167,38.506141
103,65,197,0,2.29593,0.1194,57.671334
103,65,196,0,2.314467,0.1069,32.536438
103,65,195,0,2.271757,0.1357,61.202618
103,65,194,0,2.310463,0.1096,30.196041
103,65,193,0,2.321437,0.1022,104.443159
103,65,192,0,2.303493,0.1143,38.578914
103,65,191,0,2.312243,0.1084,155.442581
103,65,190,0,2.339827,0.0898,77.904044
103,65,189,0,2.339382,0.0901,73.034826
103,65,188,0,2.320399,0.1029,155.904984
103,65,187,0,2.336861,0.0918,78.373637
103,65,186,0,2.329149,0.097,71.55665
103,65,185,0,2.363851,0.0736,31.721229
103,65,184,0,2.337305,0.0915,101.805209
103,65,183,0,2.342348,0.0881,78.728142
103,65,182,0,2.359402,0.0766,38.499049
103,65,181,0,2.336564,0.092,171.533915
103,65,180,0,2.334043,0.0937,54.048046
103,65,179,0,2.301862,0.1154,94.408261
103,65,178,0,2.311205,0.1091,251.35643
103,65,177,0,2.317878,0.1046,130.262677
103,65,176,0,2.324403,0.1002,290.449077
103,65,175,0,2.323958,0.1005,132.883176
103,65,174,0,2.292519,0.1217,58.20094
103,65,173,0,2.330335,0.0962,58.88301
103,65,172,0,2.316099,0.1058,100.939233
103,65,171,0,2.354657,0.0798,30.198126
103,65,170,0,2.311353,0.109,57.013802
103,65,169,0,2.30809,0.1112,51.893146
103,65,168,0,2.290739,0.1229,38.638477
103,65,167,0,2.325738,0.0993,53.857972
103,65,166,0,2.296078,0.1193,41.722469
103,65,165,0,2.319509,0.1035,20.026728
103,65,164,0,2.342348,0.0881,37.385225
103,65,163,0,2.325293,0.0996,41.405687
103,65,162,0,2.314912,0.1066,32.235915
103,65,161,0,2.312984,0.1079,66.397236
103,65,160,0,2.345462,0.086,57.290155
103,65,159,0,2.289998,0.1234,20.413149
103,65,158,0,2.31684,0.1053,17.995338
103,65,157,0,2.331225,0.0956,26.044738
103,65,156,0,2.346055,0.0856,28.70384
103,65,155,2,2.266512,0.2368,2036.666875
103,65,154,2,2.211886,0.2654,1802.976225
103,65,153,2,2.212459,0.2651,1132.530743
103,65,152,2,2.253524,0.2436,909.934224
103,65,151,2,2.235952,0.2528,1639.645646
103,65,150,2,2.268422,0.2358,1195.005764
103,65,149,2,2.278354,0.2306,1023.882217
103,65,148,2,2.23939,0.251,1293.391493
103,65,147,2,2.204055,0.2695,2128.090044
103,65,146,2,2.227548,0.2572,2366.573516
103,65,145,2,2.255816,0.2424,1475.978394
103,65,144,2,2.270905,0.2345,2104.795953
103,65,143,2,2.298409,0.2201,964.450628
103,65,142,3,2.364524,0.0579,6.620015
103,65,141,1,2.229647,0.2551,2620.595555
103,65,140,1,2.190352,0.2757,2589.882136
103,65,139,1,2.195502,0.273,2755.116705
103,65,138,1,2.224687,0.2577,2248.640353
103,65,137,1,2.207329,0.2668,2680.217262
103,65,136,1,2.230219,0.2548,2385.832773
103,65,135,3,2.369776,0.0543,9.188889
103,65,134,0,2.371118,0.0687,14.791084
103,65,133,0,2.373787,0.0669,6.093138
103,65,132,0,2.349763,0.0831,22.565762
103,65,131,0,2.327814,0.0979,50.722424
103,65,130,0,2.361182,0.0754,38.578026
103,65,129,0,2.346797,0.0851,38.487526
103,65,128,0,2.350356,0.0827,18.006943
103,65,127,0,2.33775,0.0912,14.785976
103,65,126,0,2.325145,0.0997,19.051098
103,65,125,0,2.345314,0.0861,10.553828
103,65,124,0,2.369783,0.0696,5.223132
103,65,123,0,2.328408,0.0975,6.387869
103,65,122,0,2.351839,0.0817,12.35919
103,65,121,0,2.358216,0.0774,12.604917
103,65,120,0,2.354063,0.0802,14.790403
103,65,119,0,2.289701,0.1236,40.693027
103,65,118,0,2.291036,0.1227,76.461005
103,65,117,0,2.301714,0.1155,41.695578
103,65,116,0,2.303493,0.1143,78.377246
103,65,115,0,2.310018,0.1099,55.935819
103,65,114,0,2.330335,0.0962,78.333945
103,65,113,3,2.351393,0.0669,13.354573
103,65,112,3,2.343806,0.0721,16.684761
103,65,111,0,2.317285,0.105,51.011724
103,65,110,0,2.321289,0.1023,61.780298
103,65,109,0,2.324403,0.1002,22.004424
103,65,108,0,2.299044,0.1173,54.198841
103,65,107,0,2.325886,0.0992,49.307161
103,65,106,0,2.315654,0.1061,18.341717
103,65,105,0,2.3465,0.0853,10.752761
103,65,104,0,2.315505,0.1062,20.253962
103,65,103,0,2.317582,0.1048,41.632261
103,65,102,0,2.342941,0.0877,50.771501
103,65,101,0,2.293112,0.1213,14.798238
103,65,100,0,2.296375,0.1191,54.270022
103,65,99,0,2.333895,0.0938,79.13161
103,65,98,0,2.35525,0.0794,46.722923
103,65,97,0,2.360144,0.0761,30.257288
103,65,96,0,2.325293,0.0996,38.512348
103,65,95,0,2.37097,0.0688,13.199881
103,65,94,0,2.36133,0.0753,24.259397
103,65,93,0,2.372898,0.0675,13.354265
103,65,92,0,2.371859,0.0682,13.146496
103,65,91,0,2.379423,0.0631,11.93301
103,65,90,0,2.392621,0.0542,10.26337
103,65,89,0,2.38402,0.06,17.988709
103,65,88,0,2.364444,0.0732,10.963015
103,65,87,0,2.36222,0.0747,17.992023
103,65,86,0,2.359995,0.0762,19.548795
103,65,85,0,2.363851,0.0736,10.250381
103,65,84,0,2.388469,0.057,17.973804
103,65,83,0,2.373639,0.067,6.648015
103,65,82,0,2.361034,0.0755,28.705823
103,65,81,0,2.362072,0.0748,5.825417
103,65,80,0,2.349021,0.0836,6.787034
73,91,199,0,2.267753,0.1384,130.265677
73,91,198,0,2.254406,0.1474,108.983312
73,91,197,0,2.253368,0.1481,162.914598
73,91,196,0,2.254258,0.1475,226.584397
73,91,195,0,2.289701,0.1236,78.370028
73,91,194,0,2.278579,0.1311,369.785604
