"X","Y","Z","facies","density","porosity","permeability","Vp","Vs","Ip","Is"
53,125,170,"0",2.290443,0.1231,73.437858,2.760971,1.207957,6.323846700153,2.766756654951
53,125,171,"0",2.313726,0.1074,38.877649,2.868383,1.300546,6.636652325058,3.009107094396
53,125,172,"3",2.355916,0.0638,11.161691,3.070802,1.475031,7.234551564632,3.475049133396
53,125,173,"3",2.353144,0.0657,12.58143,3.057189,1.463297,7.194005952216,3.443348555768
53,125,174,"1",2.173757,0.2844,3619.011807,2.156656,1.285558,4.688046076592,2.794490701406
53,125,175,"1",2.190734,0.2755,3535.086134,2.164862,1.299454,4.742636788708,2.846758059236
53,125,176,"1",2.175855,0.2833,2423.036744,2.157597,1.287205,4.694618220435,2.800771435275
53,125,177,"1",2.174901,0.2838,2732.436009,2.157172,1.286457,4.691635539972,2.797916615757
53,125,178,"1",2.18482,0.2786,2807.178313,2.16175,1.294411,4.723034635,2.82805504102
53,125,179,"1",2.179098,0.2816,3451.278452,2.159006,1.289742,4.704685656588,2.810474212716
53,125,18,"0",2.416498,0.0381,2.233325,3.379572,1.741191,8.166728978856,4.207584569118
53,125,180,"1",2.171659,0.2855,3095.494238,2.155693,1.283907,4.681430104687,2.788208191713
53,125,181,"1",2.181196,0.2805,3189.040245,2.159889,1.291378,4.711141247244,2.816748528088
53,125,182,"1",2.175092,0.2837,3693.856331,2.157258,1.286607,4.692234617736,2.798488592844
53,125,183,"1",2.176809,0.2828,3406.512603,2.158017,1.287952,4.697590827753,2.803625505168
53,125,184,"1",2.166508,0.2882,2984.695288,2.153236,1.279835,4.665003019888,2.77277276618
53,125,185,"3",2.36146,0.06,10.40016,3.098161,1.498615,7.31618327506,3.5389193779
53,125,186,"2",2.169293,0.2877,3857.092019,2.135495,1.275126,4.632514355035,2.766121905918
53,125,187,"2",2.134149,0.3061,4389.347855,2.121266,1.24949,4.527097712634,2.66659783401
53,125,188,"2",2.085444,0.3316,3920.125763,2.105424,1.219267,4.390743848256,2.542713049548
53,125,189,"2",2.161462,0.2918,5099.058564,2.132035,1.269069,4.60831263517,2.743044418878
53,125,19,"0",2.413828,0.0399,1.266631,3.365505,1.729066,8.12375020314,4.173667924648
53,125,190,"2",2.198707,0.2723,3566.235345,2.149566,1.299511,4.726265811162,2.857243932277
53,125,191,"2",2.199662,0.2718,4495.934754,2.150012,1.300326,4.729299695944,2.860277689812
53,125,192,"2",2.164709,0.2901,3315.736423,2.133258,1.271449,4.617882791922,2.752317093341
53,125,193,"2",2.212459,0.2651,3588.145124,2.156984,1.311987,4.772238663656,2.902717446033
53,125,194,"0",2.334636,0.0933,30.079458,2.967438,1.385932,6.927887582568,3.235646740752
53,125,195,"0",2.312094,0.1085,115.035001,2.860759,1.293974,6.614343719346,2.991789521556
53,125,196,"0",2.267011,0.1389,151.963749,2.655889,1.117376,6.020929577779,2.533103683136
53,125,197,"0",2.313429,0.1076,44.218092,2.866996,1.29935,6.632591689284,3.00595397115
53,125,198,"0",2.287922,0.1248,28.731612,2.74952,1.198087,6.29068729744,2.741129605214
53,125,199,"0",2.352284,0.0814,43.972383,3.052975,1.459665,7.1814642449,3.43354662486
53,125,2,"0",2.416201,0.0383,1.051744,3.378007,1.739842,8.161943891407,4.203807980242
53,125,20,"0",2.419612,0.036,1.798767,3.396037,1.755384,8.217091877644,4.247348191008
53,125,21,"0",2.415756,0.0386,2.020301,3.37566,1.737819,8.15477089896,4.198146676164
53,125,22,"0",2.421688,0.0346,1.939608,3.407046,1.764874,8.250802413648,4.273974187312
53,125,23,"0",2.411307,0.0416,1.294941,3.35226,1.717648,8.08332800382,4.141776645936
53,125,24,"0",2.427324,0.0308,2.511684,3.437061,1.790747,8.342860654764,4.346723171028
53,125,25,"0",2.418722,0.0366,1.262705,3.391326,1.751323,8.202674805372,4.235963469206
53,125,3,"0",2.419315,0.0362,1.860347,3.394466,1.75403,8.21228251079,4.24355108945
53,125,4,"0",2.407748,0.044,1.883857,3.333626,1.701586,8.026531334248,4.096990288328
53,125,5,"2",2.268231,0.2359,2832.500531,2.191739,1.369913,4.971370343709,3.107279133903
53,125,6,"2",2.314644,0.2116,1344.002263,2.227411,1.42911,5.155663506684,3.30788088684
53,125,7,"2",2.204437,0.2693,3388.597608,2.152381,1.304508,4.744788314497,2.875705701996
53,125,8,"2",2.262883,0.2387,2391.663083,2.187756,1.363634,4.950635860548,3.085744196822
53,125,80,"0",2.37438,0.0665,18.25072,3.162615,1.554174,7.5092498037,3.69019966212
53,125,81,"0",2.378829,0.0635,12.117974,3.185035,1.5735,7.576653624015,3.7430874315
53,125,82,"0",2.38491,0.0594,19.9237,3.215865,1.600075,7.66954859715,3.81603486825
53,125,83,"0",2.365779,0.0723,20.120557,3.119598,1.517094,7.380279436842,3.589109126226
53,125,84,"0",2.365334,0.0726,38.895557,3.117385,1.515186,7.37365673159,3.583920962124
53,125,85,"0",2.368893,0.0702,13.183174,3.135123,1.530476,7.426770928839,3.625533883068
53,125,86,"0",2.358216,0.0774,20.635263,3.08213,1.484796,7.26832828008,3.501469683936
53,125,87,"0",2.352135,0.0815,9.223973,3.052249,1.459039,7.179301701615,3.431856698265
53,125,88,"0",2.359254,0.0767,38.393703,3.087253,1.489212,7.283613989262,3.513429367848
53,125,89,"0",2.366372,0.0719,10.303861,3.122551,1.519639,7.389117254972,3.596031179708
53,125,9,"0",2.415163,0.039,1.980505,3.372533,1.735124,8.145216917879,4.190607285212
53,125,90,"0",2.361182,0.0754,13.178319,3.096784,1.497427,7.312070638688,3.535697678714
53,125,91,"0",2.361478,0.0752,14.798238,3.098252,1.498693,7.316453936456,3.539130548254
53,125,92,"0",2.331225,0.0956,11.811091,2.951111,1.371858,6.879703740975,3.19810966605
53,125,93,"0",2.35955,0.0765,18.006943,3.088718,1.490475,7.2879845569,3.51685028625
53,125,94,"0",2.393363,0.0537,16.536744,3.259089,1.637335,7.800183026307,3.918737007605
53,125,95,"0",2.361775,0.075,7.140999,3.099721,1.499959,7.320843564775,3.542565667225
53,125,96,"0",2.346648,0.0852,22.909204,3.025467,1.435952,7.099706084616,3.369673888896
53,125,97,"0",2.3465,0.0853,10.395132,3.024745,1.43533,7.0975641425,3.368001845
53,125,98,"0",2.31506,0.1065,30.509845,2.874632,1.305933,6.65494555792,3.02331325098
53,125,99,"0",2.324107,0.1004,24.218096,2.91725,1.34267,6.78000114575,3.12050874569
53,5,100,"0",2.425841,0.0318,1.071132,3.429144,1.783922,8.318558110104,4.327511128402
53,5,101,"3",2.37678,0.0495,3.190274,3.17469,1.564583,7.5455396982,3.71866958274
53,5,102,"3",2.376488,0.0497,3.334871,3.173219,1.563315,7.541116874872,3.71519933772
53,5,103,"1",2.175283,0.2836,4366.766802,2.157343,1.286756,4.692831553069,2.799058451948
53,5,104,"1",2.198936,0.2712,3921.47996,2.168853,1.306386,4.769168940408,2.872659205296
53,5,105,"1",2.18978,0.276,3560.000017,2.164373,1.298643,4.73950070794,2.84374246854
53,5,106,"1",2.18978,0.276,3937.857535,2.164373,1.298643,4.73950070794,2.84374246854
53,5,107,"1",2.235942,0.2518,3360.005591,2.190025,1.341244,4.89676887855,2.998943791848
53,5,108,"1",2.233462,0.2531,2860.684745,2.188616,1.338811,4.888190668592,2.990183493682
53,5,109,"1",2.245098,0.247,2872.367472,2.19595,1.350754,4.9301229531,3.032575103892
53,5,110,"1",2.212479,0.2641,3041.165114,2.176381,1.31866,4.815197258499,2.91750755814
53,5,111,"1",2.219728,0.2603,3431.626398,2.180138,1.325248,4.839313362464,2.941690092544
53,5,112,"1",2.223733,0.2582,3451.834778,2.182672,1.32919,4.853679754576,2.95576366627
53,5,113,"1",2.219156,0.2606,3436.528896,2.179854,1.32473,4.837436083224,2.93978252788
53,5,114,"0",2.432662,0.0272,1.085955,3.465676,1.815412,8.430818309512,4.416283786744
53,5,115,"0",2.42851,0.03,1.685435,3.443405,1.796215,8.36234347655,4.36212608965
53,5,116,"0",2.410417,0.0422,1.426172,3.347595,1.713626,8.069099897115,4.130553242042
53,5,117,"0",2.422875,0.0338,1.086311,3.413349,1.770307,8.270117958375,4.289232572625
53,5,118,"0",2.417684,0.0373,1.109504,3.385837,1.746592,8.185883941508,4.222707532928
53,5,119,"0",2.42851,0.03,1.148204,3.443405,1.796215,8.36234347655,4.36212608965
53,5,120,"3",2.353144,0.0657,9.916331,3.057189,1.463297,7.194005952216,3.443348555768
53,5,121,"1",2.216867,0.2618,2416.017079,2.178695,1.322655,4.829877048565,2.932150221885
53,5,122,"1",2.19741,0.272,2815.204837,2.168139,1.305102,4.76429031999,2.86784418582
53,5,123,"1",2.193404,0.2741,2618.303583,2.166203,1.301719,4.751358325012,2.855195661476
53,5,124,"1",2.165173,0.2889,3924.099402,2.152577,1.278775,4.660701600821,2.768769103075
53,5,125,"1",2.150867,0.2964,3439.537114,2.146629,1.268231,4.617113477343,2.727796206277
53,5,126,"1",2.182341,0.2799,3756.47065,2.160389,1.292284,4.714705490649,2.820204356844
53,5,127,"1",2.185202,0.2784,3065.27893,2.161957,1.294737,4.724312760314,2.829261881874
53,5,128,"1",2.179289,0.2815,2867.477376,2.159087,1.289891,4.705274549143,2.811045267499
53,5,129,"1",2.193595,0.274,3432.890889,2.166297,1.30188,4.751978267715,2.8557974586
53,5,130,"1",2.204277,0.2684,3116.592348,2.171732,1.311131,4.787098897764,2.890095907287
53,5,131,"3",2.355186,0.0643,11.90392,3.067215,1.471939,7.22386182699,3.466690125654
53,5,132,"2",2.205965,0.2685,2461.784313,2.153289,1.305938,4.750080168885,2.88085352017
53,5,133,"2",2.20119,0.271,2728.726446,2.150715,1.301629,4.73413235085,2.86513273851
53,5,134,"2",2.204055,0.2695,1793.205243,2.152152,1.304149,4.74346137636,2.874416124195
53,5,135,"2",2.177697,0.2833,2360.804368,2.139366,1.281839,4.658890920102,2.791456944783
53,5,136,"0",2.350356,0.0827,28.822391,3.043544,1.451535,7.153411901664,3.41162399646
53,5,137,"0",2.312984,0.1079,30.98632,2.864916,1.297557,6.626504869344,3.001228580088
53,5,138,"0",2.33078,0.0959,24.065229,2.948987,1.370026,6.87343991986,3.19322920028
53,5,139,"0",2.334933,0.0931,33.509658,2.968861,1.387158,6.932091521313,3.238920990414
53,5,140,"0",2.327369,0.0982,18.464604,2.932734,1.356017,6.825554196846,3.155951929273
53,5,141,"0",2.326628,0.0987,12.810321,2.92921,1.352979,6.81518200388,3.147878824812
53,5,142,"0",2.345462,0.086,26.791683,3.019699,1.43098,7.082589255938,3.35630921276
53,5,143,"0",2.321437,0.1022,60.978958,2.904627,1.331788,6.742908588999,3.091661939356
53,5,144,"0",2.354953,0.0796,41.41713,3.06607,1.470952,7.22045074471,3.464022825256
53,5,145,"0",2.344127,0.0869,41.78015,3.013219,1.425395,7.063368014813,3.341306905165
53,5,146,"0",2.307794,0.1114,22.81445,2.84073,1.27671,6.55581964962,2.94638367774
53,5,147,"0",2.312984,0.1079,50.495189,2.864916,1.297557,6.626504869344,3.001228580088
53,5,148,"0",2.323217,0.101,22.40784,2.913038,1.339039,6.767619403246,3.110878168463
53,5,149,"0",2.302603,0.1149,15.218786,2.816696,1.255992,6.485732659688,2.892050947176
53,5,150,"0",2.293112,0.1213,30.881615,2.773133,1.218441,6.359104559896,2.794021678392
53,5,151,"0",2.317582,0.1048,26.787365,2.886463,1.316131,6.689614692466,3.050241515242
53,5,152,"0",2.331967,0.0951,29.476777,2.954655,1.374913,6.890157956385,3.206251743871
53,5,153,"0",2.336861,0.0918,15.568974,2.978122,1.395141,6.959457155042,3.260250592401
53,5,154,"0",2.337305,0.0915,31.201107,2.980262,1.396986,6.96578127391,3.26518236273
53,5,155,"0",2.329446,0.0968,50.257398,2.942619,1.364538,6.854672059074,3.178617585948
53,5,156,"0",2.353174,0.0808,55.604508,3.057335,1.463423,7.19444123129,3.443688954602
53,5,157,"0",2.342348,0.0881,44.19061,3.004596,1.417962,7.037809431408,3.321360454776
53,5,158,"0",2.359995,0.0762,10.386519,3.090916,1.49237,7.29454630542,3.52198573815
53,5,159,"0",2.349763,0.0831,49.948218,3.040646,1.449037,7.144797466898,3.404893528231
53,5,160,"0",2.338047,0.091,30.700115,2.983832,1.400063,6.976339456104,3.273413096961
53,5,161,"0",2.340123,0.0896,13.089709,2.993843,1.408692,7.005960862689,3.296512549116
53,5,162,"0",2.340716,0.0892,28.74948,2.996707,1.411162,7.014440022212,3.303129471992
53,5,163,"0",2.355546,0.0792,12.893179,3.068985,1.473465,7.22913534081,3.47081458689
53,5,164,"0",2.371711,0.0683,11.687187,3.149218,1.542626,7.469034971998,3.658663053086
53,5,165,"0",2.380313,0.0625,19.333033,3.192534,1.579965,7.599230183142,3.760811229045
53,5,166,"0",2.350801,0.0824,10.817577,3.045718,1.453409,7.159876920118,3.416675330609
53,5,167,"0",2.372898,0.0675,7.796362,3.155167,1.547754,7.486889463966,3.672662371092
53,5,168,"0",2.346055,0.0856,26.25911,3.022582,1.433465,7.09114361401,3.362987730575
53,5,169,"0",2.348428,0.084,20.298316,3.034134,1.443423,7.125445241352,3.389774989044
53,5,170,"0",2.378681,0.0636,18.434442,3.184286,1.572854,7.574400606766,3.741317925574
53,5,171,"0",2.364444,0.0732,22.198314,3.112962,1.511373,7.360424323128,3.573556821612
53,5,172,"0",2.379571,0.063,6.569208,3.188783,1.576731,7.587935552093,3.751943362401
53,5,173,"0",2.3901,0.0559,5.415381,3.242356,1.622911,7.7495550756,3.8789195811
53,5,174,"0",2.39277,0.0541,5.038601,3.256042,1.634708,7.79095961634,3.91148026116
53,5,175,"0",2.388321,0.0571,5.922472,3.233255,1.615066,7.722050814855,3.857296044186
53,5,176,"0",2.389655,0.0562,7.459642,3.240079,1.620948,7.742670982745,3.87350649294
53,5,177,"0",2.382982,0.0607,4.313214,3.206066,1.591629,7.639997568812,3.792823257678
53,5,178,"0",2.415756,0.0386,3.496552,3.37566,1.737819,8.15477089896,4.198146676164
53,5,179,"0",2.384613,0.0596,2.648823,3.214356,1.598775,7.664995104228,3.812459649075
53,5,180,"0",2.390397,0.0557,3.808825,3.243874,1.62422,7.754146677978,3.88253061534
53,5,181,"3",2.362044,0.0596,9.657684,3.101051,1.501106,7.324818908244,3.545678420664
53,5,182,"3",2.35898,0.0617,7.152338,3.085899,1.488045,7.27957402302,3.5102683941
53,5,183,"3",2.366421,0.0566,7.84903,3.122791,1.519846,7.389838201011,3.596595491166
53,5,184,"2",2.224492,0.2588,2867.675461,2.163525,1.323284,4.8127440543,2.943634671728
53,5,185,"2",2.169484,0.2876,3093.07179,2.135587,1.275279,4.633121827108,2.766697386036
53,5,186,"2",2.221436,0.2604,3208.115533,2.161649,1.320265,4.801964907964,2.93288420054
53,5,187,"2",2.17063,0.287,3748.866715,2.136136,1.276199,4.63676088568,2.77015583537
53,5,188,"2",2.239008,0.2512,1793.081377,2.17219,1.337806,4.86355078752,2.995358336448
53,5,189,"2",2.181899,0.2811,2037.933461,2.141164,1.285169,4.671803590436,2.804108955931
53,5,190,"2",2.178461,0.2829,2698.422814,2.1397,1.282445,4.6612530017,2.793756417145
53,5,191,"2",2.25467,0.243,1536.349417,2.182409,1.35457,4.92061210003,3.0541083419
53,5,192,"2",2.265748,0.2372,1101.082854,2.189921,1.367004,4.961809125908,3.097286578992
53,5,193,"2",2.260973,0.2397,1088.178147,2.186273,1.36138,4.943104223629,3.07804342274
53,5,194,"2",2.267658,0.2362,1385.223976,2.191324,1.369243,4.969173399192,3.104974842894
53,5,195,"2",2.333171,0.2019,964.42842,2.243794,1.456277,5.235155090774,3.397743264367
53,5,196,"2",2.268804,0.2356,2127.40414,2.192151,1.370583,4.973560957404,3.109584192732
53,5,197,"2",2.263456,0.2384,2222.951564,2.188195,1.364309,4.95288310192,3.088053391904
53,5,198,"2",2.199471,0.2719,2220.087032,2.149923,1.300163,4.728693290733,2.859670813773
53,5,199,"2",2.18018,0.282,3093.641607,2.14044,1.283808,4.6665444792,2.79893252544
53,5,80,"3",2.352706,0.066,9.379096,3.055044,1.461448,7.187620349064,3.438357478288
53,5,81,"3",2.355478,0.0641,6.999145,3.068649,1.473176,7.228135209222,3.470033658128
53,5,82,"3",2.36146,0.06,6.322531,3.098161,1.498615,7.31618327506,3.5389193779
53,5,83,"2",2.253524,0.2436,2852.594234,2.181694,1.353337,4.916499789656,3.049777409588
53,5,84,"2",2.233469,0.2541,3254.393022,2.169061,1.332298,4.844530502609,2.975646281762
53,5,85,"2",2.251996,0.2444,2384.569584,2.180724,1.351691,4.910981725104,3.044002725236
53,5,86,"2",2.266321,0.2369,2828.655121,2.190345,1.367676,4.964024870745,3.099592839996
53,5,87,"2",2.286376,0.2264,2247.242812,2.204967,1.391752,5.041383629592,3.182068370752
53,5,88,"2",2.285803,0.2267,2451.150626,2.204512,1.391025,5.039080143136,3.179609118075
53,5,89,"2",2.32152,0.208,1597.460028,2.23343,1.43898,5.1849524136,3.3406208496
53,5,90,"2",2.22411,0.259,1461.201132,2.163277,1.322898,4.81136600847,2.94227067078
53,5,91,"0",2.414866,0.0392,1.884517,3.37097,1.733777,8.14044084002,4.186839128882
53,5,92,"0",2.419909,0.0358,1.984659,3.397608,1.756738,8.221902177672,4.251146096842
53,5,93,"0",2.414718,0.0393,1.190617,3.370189,1.733103,8.138056041702,4.184955009954
53,5,94,"0",2.422133,0.0343,1.086348,3.409409,1.76691,8.258042049397,4.27969101903
53,5,95,"0",2.431031,0.0283,1.034042,3.456914,1.80786,8.403865098334,4.39496370366
53,5,96,"0",2.418722,0.0366,1.08555,3.391326,1.751323,8.202674805372,4.235963469206
53,5,97,"0",2.425396,0.0321,1.25238,3.426771,1.781877,8.311276676316,4.321757348292
53,5,98,"0",2.425841,0.0318,1.074591,3.429144,1.783922,8.318558110104,4.327511128402
53,5,99,"0",2.42673,0.0312,1.085775,3.433893,1.788016,8.33313115989,4.33903206768
57,25,100,"0",2.39188,0.0547,1.697114,3.251475,1.630772,7.777138023,3.90061093136
57,25,101,"0",2.393363,0.0537,2.710217,3.259089,1.637335,7.800183026307,3.918737007605
57,25,102,"0",2.410714,0.042,2.670804,3.349149,1.714967,8.073840382386,4.134294956438
57,25,103,"0",2.415608,0.0387,3.840493,3.374878,1.737145,8.152382295824,4.19626135916
57,25,104,"0",2.41279,0.0406,2.031693,3.360047,1.72436,8.10708780113,4.1605185644
57,25,105,"0",2.398702,0.0501,1.669817,3.286608,1.661056,7.883593182816,3.984378349312
57,25,106,"0",2.375419,0.0658,2.080482,3.167836,1.558674,7.524937823284,3.702503834406
57,25,107,"0",2.416349,0.0382,1.201473,3.378789,1.740516,8.164333421361,4.205694096084
57,25,108,"0",2.391583,0.0549,1.773352,3.249954,1.62946,7.772534737182,3.89698883518
57,25,109,"0",2.400036,0.0492,2.748464,3.293514,1.667009,7.904552166504,4.000881612324
57,25,110,"0",2.414718,0.0393,1.863365,3.370189,1.733103,8.138056041702,4.184955009954
57,25,111,"0",2.425544,0.032,1.086723,3.427562,1.782558,8.313702443728,4.323672861552
57,25,112,"0",2.408193,0.0437,1.08767,3.335951,1.70359,8.033613846543,4.10257351287
57,25,113,"0",2.41368,0.04,1.388811,3.364725,1.728393,8.121369438,4.17178761624
57,25,114,"0",2.41457,0.0394,1.122124,3.369408,1.73243,8.13567147456,4.1830735051
57,25,115,"0",2.41279,0.0406,1.092828,3.360047,1.72436,8.10708780113,4.1605185644
57,25,116,"0",2.420502,0.0354,1.381822,3.400752,1.759448,8.231527017504,4.258747402896
57,25,117,"0",2.419167,0.0363,1.848924,3.393681,1.753353,8.209881083727,4.241653716951
57,25,118,"0",2.418722,0.0366,1.139533,3.391326,1.751323,8.202674805372,4.235963469206
57,25,119,"3",2.370943,0.0535,4.344692,3.145374,1.539312,7.457502467682,3.649621011216
57,25,120,"0",2.36222,0.0747,30.306794,3.101925,1.501859,7.3274292735,3.54772136698
57,25,121,"0",2.336861,0.0918,25.024188,2.978122,1.395141,6.959457155042,3.260250592401
57,25,122,"0",2.346055,0.0856,46.530744,3.022582,1.433465,7.09114361401,3.362987730575
57,25,123,"0",2.319361,0.1036,51.377149,2.894836,1.323348,6.714169719796,3.069321740628
57,25,124,"0",2.360144,0.0761,61.139235,3.091649,1.493001,7.296736837456,3.523697352144
57,25,125,"0",2.334043,0.0937,50.948335,2.964594,1.38348,6.919489873542,3.22910180964
57,25,126,"0",2.323069,0.1011,24.237063,2.912336,1.338434,6.765557479184,3.109274533946
57,25,127,"0",2.336416,0.0921,78.99871,2.975983,1.393297,6.953134296928,3.255321403552
57,25,128,"0",2.294447,0.1204,95.52565,2.779229,1.223695,6.376793641363,2.807703321665
57,25,129,"0",2.296226,0.1192,154.870963,2.787372,1.230715,6.400436058072,2.82599978159
57,25,130,"0",2.281693,0.129,65.655332,2.721381,1.17383,6.209355978033,2.67831969419
57,25,131,"0",2.330929,0.0958,71.541823,2.949695,1.370637,6.875529616655,3.194857531773
57,25,132,"0",2.321586,0.1021,38.578914,2.905327,1.332392,6.744966488622,3.093262613712
57,25,133,"0",2.324107,0.1004,53.387551,2.91725,1.34267,6.78000114575,3.12050874569
57,25,134,"3",2.342201,0.0732,18.164774,3.003887,1.417351,7.035707135287,3.319720929551
57,25,135,"3",2.343368,0.0724,22.442436,3.00954,1.422223,7.05245973072,3.332791867064
57,25,136,"0",2.320103,0.1031,45.974816,2.89833,1.32636,6.72442412799,3.07729181508
57,25,137,"0",2.315209,0.1064,51.090482,2.875327,1.306532,6.656982948343,3.024894645188
57,25,138,"0",2.322179,0.1017,39.029232,2.908129,1.334807,6.753196093091,3.099660784453
57,25,139,"0",2.316395,0.1056,41.648561,2.880891,1.311328,6.673281507945,3.03755362256
57,25,140,"0",2.308684,0.1108,95.503657,2.844866,1.280274,6.567896616344,2.955748099416
57,25,141,"0",2.321289,0.1023,44.193663,2.903926,1.331185,6.740851480614,3.090065097465
57,25,142,"0",2.307497,0.1116,78.699142,2.839353,1.275522,6.551798529441,2.943263188434
57,25,143,"0",2.336712,0.0919,28.757425,2.977409,1.394526,6.957347339208,3.258605638512
57,25,144,"0",2.318323,0.1043,44.184506,2.889949,1.319136,6.699835235527,3.058183328928
57,25,145,"0",2.290146,0.1233,104.705622,2.759622,1.206794,6.319937284812,2.763734451924
57,25,146,"0",2.320548,0.1028,66.083038,2.900427,1.328168,6.730580073996,3.082077596064
57,25,147,"0",2.345314,0.0861,38.678534,3.018978,1.430359,7.080451369092,3.354640987726
57,25,148,"0",2.337009,0.0917,20.194356,2.978835,1.395756,6.961564204515,3.261894333804
57,25,149,"0",2.376605,0.065,22.214165,3.17381,1.563825,7.54289271505,3.716594314125
57,25,150,"0",2.354657,0.0798,14.225908,3.064613,1.469696,7.216112452741,3.460629974272
57,25,151,"0",2.315802,0.106,15.358542,2.878108,1.308929,6.665128262616,3.031220396058
57,25,152,"0",2.358661,0.0771,30.919325,3.084325,1.486688,7.274877088825,3.506593004768
57,25,153,"0",2.34561,0.0859,23.537482,3.020419,1.431601,7.08472501059,3.35797762161
57,25,154,"0",2.295188,0.1199,42.966502,2.78262,1.226618,6.38663603256,2.815318914184
57,25,155,"0",2.342051,0.0883,24.207503,3.003161,1.416724,7.033556223211,3.318039860924
57,25,156,"0",2.347242,0.0848,15.619603,3.028354,1.438441,7.108279699668,3.376369129722
57,25,157,"0",2.354657,0.0798,33.700008,3.064613,1.469696,7.216112452741,3.460629974272
57,25,158,"0",2.361775,0.075,17.975873,3.099721,1.499959,7.320843564775,3.542565667225
57,25,159,"0",2.361627,0.0751,26.682714,3.098986,1.499326,7.318649010222,3.540848763402
57,25,160,"0",2.3683,0.0706,30.08777,3.132162,1.527923,7.4178992646,3.6185800409
57,25,161,"0",2.38491,0.0594,32.957936,3.215865,1.600075,7.66954859715,3.81603486825
57,25,162,"0",2.37008,0.0694,41.174658,3.141052,1.535587,7.44454452416,3.63946403696
57,25,163,"0",2.385058,0.0593,17.965942,3.216619,1.600726,7.671822878902,3.817824352108
57,25,164,"0",2.385503,0.059,16.520379,3.218884,1.602678,7.678657438652,3.823193177034
57,25,165,"0",2.361923,0.0749,26.7701,3.100455,1.500592,7.323035974965,3.544282758416
57,25,166,"0",2.363703,0.0737,29.879271,3.10928,1.508199,7.34941446384,3.564934500897
57,25,167,"0",2.37438,0.0665,12.614208,3.162615,1.554174,7.5092498037,3.69019966212
57,25,168,"0",2.342051,0.0883,30.507035,3.003161,1.416724,7.033556223211,3.318039860924
57,25,169,"0",2.37097,0.0688,24.171856,3.145505,1.539425,7.45789798985,3.64993049225
57,25,170,"0",2.395291,0.0524,17.401633,3.269007,1.645884,7.830223046037,3.942371132244
57,25,171,"0",2.372601,0.0677,31.067764,3.153679,1.546471,7.482421949079,3.669158641071
57,25,172,"0",2.372898,0.0675,41.829243,3.155167,1.547754,7.486889463966,3.672662371092
57,25,173,"0",2.348873,0.0837,51.556093,3.036303,1.445294,7.131890136519,3.394812053662
57,25,174,"0",2.324107,0.1004,18.371305,2.91725,1.34267,6.78000114575,3.12050874569
57,25,175,"0",2.296671,0.1189,43.728039,2.789411,1.232472,6.406359350781,2.830582700712
57,25,176,"0",2.357029,0.0782,26.152909,3.076283,1.479756,7.250888243207,3.487827804924
57,25,177,"0",2.353025,0.0809,19.30412,3.056608,1.462796,7.1922750392,3.4419955579
57,25,178,"0",2.344424,0.0867,24.275043,3.014658,1.426635,7.067636566992,3.34463733324
57,25,179,"0",2.361182,0.0754,17.071827,3.096784,1.497427,7.312070638688,3.535697678714
57,25,180,"0",2.362813,0.0743,12.58172,3.104865,1.504394,7.336215385245,3.554601700322
57,25,181,"0",2.392028,0.0546,10.314306,3.252236,1.631427,7.779439574608,3.902419063956
57,25,182,"0",2.351987,0.0816,6.173778,3.051523,1.458413,7.177142426201,3.430168416631
57,25,183,"0",2.363851,0.0736,12.584327,3.110016,1.508834,7.351614431616,3.566658759734
57,25,184,"0",2.352877,0.081,11.462781,3.055882,1.46217,7.190114472514,3.44030616309
57,25,185,"0",2.314171,0.1071,14.7887,2.870465,1.302341,6.642746859515,3.013839774311
57,25,186,"0",2.345017,0.0863,7.987484,3.017538,1.429117,7.076177908146,3.351303659989
57,25,187,"0",2.332115,0.095,24.178536,2.955364,1.375524,6.89224871486,3.20788015326
57,25,188,"0",2.393808,0.0534,5.994721,3.261376,1.639306,7.807107959808,3.924183817248
57,25,189,"0",2.379126,0.0633,14.996848,3.186534,1.574792,7.581165889284,3.746628591792
57,25,190,"0",2.377198,0.0646,5.381322,3.176801,1.566402,7.551884983598,3.723647701596
57,25,191,"0",2.392918,0.054,7.753379,3.256804,1.635365,7.793264914072,3.91329434507
57,25,192,"0",2.389804,0.0561,3.652153,3.240838,1.621602,7.744967615752,3.875310946008
57,25,193,"0",2.412642,0.0407,4.314465,3.359268,1.723689,8.104711066056,4.158644476338
57,25,194,"0",2.419167,0.0363,3.365402,3.393681,1.753353,8.209881083727,4.241653716951
57,25,195,"0",2.385651,0.0589,5.644949,3.219639,1.603329,7.680934999989,3.824983432179
57,25,196,"0",2.380164,0.0626,3.462964,3.191784,1.579318,7.596969372576,3.759035848152
57,25,197,"0",2.386244,0.0585,5.562333,3.222661,1.605934,7.690055475284,3.832150371896
57,25,198,"0",2.386096,0.0586,5.897066,3.221906,1.605283,7.687777018976,3.830359345168
57,25,199,"0",2.389804,0.0561,4.14954,3.240838,1.621602,7.744967615752,3.875310946008
57,25,80,"0",2.359254,0.0767,2.646153,3.087253,1.489212,7.283613989262,3.513429367848
57,25,81,"0",2.373194,0.0673,4.378738,3.156656,1.549037,7.491357079264,3.676165314178
57,25,82,"0",2.363703,0.0737,3.327745,3.10928,1.508199,7.34941446384,3.564934500897
57,25,83,"0",2.387134,0.0579,4.328306,3.227198,1.609845,7.703754070532,3.84291573423
